,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,rev_clusters
230,2007,1474306.0,190631.0,702476.0,581199.0,1442434.0,793711.0,463422.0,58824.0,100592.0,1
231,2007,3234014.0,298196.0,992032.0,1943786.0,3117931.0,1673992.0,845739.0,131267.0,378827.0,1
232,2007,4006081.0,277849.0,2266751.0,1461481.0,4346371.0,2047045.0,1216122.0,139918.0,731227.0,1
233,2007,2600123.0,137058.0,936882.0,1526183.0,2608190.0,1395619.0,733978.0,70608.0,208008.0,1
234,2007,25293076.0,991769.0,10101279.0,14200028.0,25572112.0,13250745.0,8316185.0,868012.0,1997462.0,2
235,2007,3272953.0,444466.0,2360542.0,467945.0,3279467.0,1610295.0,1103097.0,119933.0,396529.0,1
236,2007,50762544.0,3269310.0,22845772.0,24647462.0,51253984.0,31465706.0,12638159.0,1318628.0,4216048.0,0
237,2007,13063307.0,1184934.0,7481148.0,4397225.0,12794086.0,6987589.0,3582953.0,642597.0,1166854.0,1
238,2007,1045678.0,150165.0,355662.0,539851.0,1042175.0,523778.0,283833.0,69691.0,90844.0,1
239,2007,22142424.0,1461326.0,9341723.0,11339375.0,21336580.0,10202242.0,6930905.0,876199.0,2595974.0,2
240,2007,5491931.0,650579.0,2782356.0,2058996.0,5505213.0,2688963.0,1732136.0,526547.0,502002.0,1
241,2007,5648586.0,526411.0,2908595.0,2213580.0,5634955.0,2999104.0,1908603.0,199410.0,293730.0,1
242,2007,25334577.0,1821479.0,8593421.0,14919677.0,25627083.0,11994620.0,7333616.0,1022492.0,2533079.0,2
243,2007,2100679.0,165167.0,817792.0,1117720.0,2082332.0,1177636.0,731694.0,85397.0,20234.0,1
244,2007,7130274.0,680718.0,3120416.0,3329140.0,7660995.0,3481608.0,2157719.0,384965.0,1290372.0,1
245,2007,1136570.0,174096.0,371645.0,590829.0,1096568.0,573916.0,335382.0,50283.0,105370.0,1
246,2007,7617488.0,805633.0,3342186.0,3469669.0,7817659.0,4473035.0,2144367.0,414587.0,593354.0,1
247,2007,44355326.0,4423644.0,15952564.0,23979118.0,45920825.0,21061312.0,12451077.0,2073350.0,6654163.0,0
248,2007,3656090.0,343915.0,1977900.0,1334275.0,3618540.0,1816456.0,871613.0,266481.0,579188.0,1
249,2007,1836316.0,97086.0,1237083.0,502147.0,1804519.0,800453.0,439237.0,41603.0,70359.0,1
250,2007,14176385.0,890144.0,5796043.0,7490198.0,14700853.0,7630837.0,4338027.0,573603.0,1473546.0,2
251,2007,10350748.0,801339.0,6339782.0,3209627.0,10682397.0,5148806.0,3028183.0,463389.0,1624443.0,1
252,2007,2905489.0,353571.0,1677212.0,874706.0,2983267.0,1608247.0,941055.0,189649.0,228873.0,1
253,2007,10154985.0,574090.0,5175386.0,4405509.0,9988878.0,5459295.0,3147269.0,420699.0,467948.0,1
254,2007,1477891.0,111051.0,722364.0,644476.0,1390344.0,661713.0,428613.0,42353.0,246698.0,1
255,2008,7726213.0,711391.0,4649053.0,2365769.0,7847387.0,3947003.0,2373070.0,564746.0,816799.0,1
256,2008,2188587.0,303399.0,1419318.0,465870.0,2274819.0,1113396.0,740000.0,65654.0,307512.0,1
257,2008,9272152.0,989340.0,4458836.0,3823976.0,9581201.0,4251747.0,2878922.0,443634.0,1571620.0,1
258,2008,4608356.0,488378.0,3487063.0,632915.0,4720720.0,2388502.0,1462092.0,248189.0,463449.0,1
259,2008,74626928.0,7227456.0,43187637.0,24211835.0,76618865.0,36542347.0,22310865.0,3692956.0,9388155.0,0
260,2008,8070129.0,543952.0,3398303.0,4127874.0,8884786.0,4221868.0,2765773.0,314078.0,1157579.0,1
261,2008,9322225.0,386592.0,3520752.0,5414881.0,9046750.0,4878853.0,2669596.0,313708.0,826090.0,1
262,2008,1694998.0,104304.0,1037624.0,553070.0,1746925.0,852701.0,494996.0,72590.0,241390.0,1
263,2008,1224312.0,85568.0,0.0,1138744.0,1224785.0,520090.0,439197.0,43032.0,202768.0,1
264,2008,30001821.0,2480218.0,11830218.0,15691385.0,31219589.0,14392625.0,8465282.0,1558863.0,5980134.0,2
265,2008,18683630.0,1449557.0,8432720.0,8801353.0,19172087.0,10289480.0,5115445.0,813562.0,2703375.0,2
266,2008,2541703.0,310732.0,2154313.0,76658.0,2242408.0,1281836.0,742938.0,123179.0,94455.0,1
267,2008,2151476.0,205035.0,1409151.0,537290.0,2001328.0,1124302.0,627415.0,94898.0,93431.0,1
268,2008,25431714.0,1996023.0,8357924.0,15077767.0,25696866.0,12676038.0,8161836.0,885452.0,2559210.0,2
269,2008,11340157.0,808860.0,5367296.0,5164001.0,10865851.0,5504992.0,3433093.0,461943.0,941950.0,1
270,2008,5496908.0,391985.0,2465108.0,2639815.0,5495756.0,2737356.0,1560614.0,220771.0,672361.0,1
271,2008,5378095.0,344198.0,3138799.0,1895098.0,5122049.0,2770019.0,1540862.0,213301.0,428160.0,1
272,2008,6637062.0,697220.0,3841470.0,2098372.0,6793215.0,3422359.0,2027937.0,402041.0,760566.0,1
273,2008,7751886.0,1290154.0,3376556.0,3085176.0,7599993.0,3879560.0,2344416.0,397140.0,787702.0,1
274,2008,2594335.0,194914.0,1122001.0,1277420.0,2582293.0,1359995.0,843451.0,135557.0,113571.0,1
275,2008,13098112.0,701595.0,5499326.0,6897191.0,12739693.0,6614339.0,3878575.0,500507.0,1358068.0,1
276,2008,14633578.0,742093.0,6114211.0,7777274.0,14631545.0,8479345.0,4447719.0,441653.0,655884.0,2
277,2008,20441973.0,1492685.0,11170772.0,7778516.0,20703780.0,9608877.0,6735708.0,896352.0,1375044.0,2
278,2008,10118118.0,558886.0,6513673.0,3045559.0,10462624.0,5242058.0,2589268.0,768142.0,1136550.0,1
279,2008,4449009.0,708253.0,2389484.0,1351272.0,4363308.0,2286231.0,1364586.0,264883.0,377201.0,1
280,2008,9335599.0,723460.0,3808601.0,4803538.0,9900419.0,5004354.0,2939293.0,518600.0,1070552.0,1
281,2008,1562815.0,185898.0,766328.0,610589.0,1557678.0,831718.0,491537.0,62756.0,141860.0,1
282,2008,3383157.0,321975.0,1091160.0,1970022.0,3325663.0,1784350.0,869629.0,135025.0,444442.0,1
283,2008,4338601.0,280898.0,2493641.0,1564062.0,4881218.0,2094491.0,1329327.0,150730.0,1058467.0,1
284,2008,2715463.0,136012.0,1008333.0,1571118.0,2715961.0,1495009.0,783298.0,74069.0,163893.0,1
285,2008,25916004.0,976009.0,10359646.0,14580349.0,26168480.0,13739017.0,8737387.0,899413.0,1625458.0,2
286,2008,3569311.0,467492.0,2542639.0,559180.0,3599724.0,1732652.0,1129277.0,125528.0,569550.0,1
287,2008,53147343.0,3129776.0,24036865.0,25980702.0,54870811.0,33446544.0,13610428.0,1375430.0,4805621.0,0
288,2008,13610326.0,1240410.0,8009636.0,4360280.0,13731201.0,7229214.0,3566002.0,718663.0,1728313.0,1
289,2008,1104803.0,145770.0,383307.0,575726.0,1085970.0,552250.0,300054.0,73451.0,88292.0,1
290,2008,22746589.0,1523431.0,9777048.0,11446110.0,21951104.0,10494471.0,7164617.0,896835.0,2568654.0,2
291,2008,5780151.0,642088.0,2957101.0,2180962.0,5667749.0,2773416.0,1823162.0,555187.0,459000.0,1
292,2008,6107684.0,515223.0,3200001.0,2392460.0,6407512.0,3217111.0,2061901.0,212339.0,621540.0,1
293,2008,26357235.0,1868700.0,9032615.0,15455920.0,26597713.0,12375013.0,7655651.0,1095105.0,2537699.0,2
294,2008,2173888.0,164966.0,836509.0,1172413.0,2175172.0,1229747.0,765970.0,88156.0,28023.0,1
295,2008,7743317.0,693967.0,3916453.0,3132897.0,8167262.0,3745507.0,2467160.0,389371.0,1179283.0,1
296,2008,1190917.0,180925.0,394721.0,615271.0,1172715.0,609848.0,351235.0,61081.0,114678.0,1
297,2008,8086152.0,840919.0,3711646.0,3533587.0,8488521.0,4709467.0,2373319.0,451628.0,735501.0,1
298,2008,46245975.0,4501845.0,19923849.0,21820281.0,50205827.0,22845539.0,13360064.0,2214832.0,8133118.0,0
299,2008,4198001.0,380907.0,2363716.0,1453378.0,4337917.0,2068264.0,948423.0,289783.0,929772.0,1
300,2008,1888635.0,94504.0,1290067.0,504064.0,1888133.0,831132.0,463215.0,44089.0,83821.0,1
301,2008,14768120.0,897627.0,5957786.0,7912707.0,15236306.0,8003167.0,4645375.0,555074.0,1528769.0,2
302,2008,11195224.0,895642.0,6932500.0,3367082.0,11677666.0,5561706.0,3369299.0,501855.0,1797341.0,1
303,2008,2965828.0,320529.0,1723068.0,922231.0,3068910.0,1667812.0,945152.0,190634.0,249687.0,1
304,2008,10619354.0,629423.0,5221550.0,4768381.0,10545964.0,5619617.0,3294291.0,451721.0,666877.0,1
305,2008,1602514.0,100207.0,846239.0,656068.0,1517325.0,703831.0,449989.0,43352.0,309892.0,1
306,2009,7186390.0,728795.0,4161103.0,2296492.0,7815467.0,3836398.0,2331552.0,561019.0,924956.0,1
307,2009,2158970.0,312667.0,1357747.0,488556.0,2396412.0,1129756.0,832783.0,70835.0,303165.0,1
308,2009,8802515.0,1044140.0,3806064.0,3952311.0,9580393.0,4296503.0,2983729.0,455403.0,1312659.0,1
309,2009,4753142.0,534510.0,3530487.0,688145.0,5017352.0,2417974.0,1492691.0,533057.0,409763.0,1
310,2009,73958896.0,9745250.0,40084244.0,24129402.0,74766086.0,35617964.0,21693675.0,3759373.0,8881265.0,0
311,2009,8310673.0,560538.0,3634018.0,4116117.0,8682489.0,4108304.0,2708535.0,330128.0,1035058.0,1
312,2009,9681268.0,403017.0,3606594.0,5671657.0,9323053.0,5054397.0,2805173.0,330685.0,763075.0,1
313,2009,1718993.0,109682.0,1047418.0,561893.0,1798244.0,877678.0,496383.0,80812.0,254460.0,1
314,2009,801008.0,75856.0,0.0,725152.0,805362.0,330698.0,370127.0,38514.0,66023.0,1
315,2009,26494500.0,2694566.0,9047586.0,14752348.0,28867429.0,13884278.0,8067350.0,1546420.0,4533913.0,2
316,2009,17972839.0,1644548.0,7739086.0,8589205.0,19025136.0,10063924.0,5135180.0,837062.0,2712073.0,2
317,2009,2689758.0,392837.0,2205032.0,91889.0,2318671.0,1402305.0,718309.0,129473.0,68584.0,1
318,2009,2182273.0,218777.0,1459554.0,503942.0,2078446.0,1157633.0,646213.0,100576.0,111190.0,1
319,2009,26987426.0,3346509.0,7879160.0,15761757.0,27716187.0,13520105.0,8764971.0,932950.0,2884993.0,2
320,2009,12999357.0,1403839.0,5804809.0,5790709.0,11218398.0,5548292.0,3681825.0,476598.0,899628.0,1
321,2009,5732319.0,431142.0,2545353.0,2755824.0,5732186.0,2914176.0,1615189.0,225983.0,672339.0,1
322,2009,5615208.0,378810.0,3291485.0,1944913.0,5827751.0,2883104.0,1578417.0,223951.0,958961.0,1
323,2009,6706922.0,719997.0,3870440.0,2116485.0,6831006.0,3468191.0,2050683.0,411529.0,720114.0,1
324,2009,7984550.0,1238259.0,3568903.0,3177388.0,8053960.0,4051985.0,2542723.0,408292.0,824390.0,1
325,2009,2623127.0,245063.0,1107152.0,1270912.0,2624504.0,1383650.0,857706.0,148378.0,108016.0,1
326,2009,13147931.0,694846.0,5697257.0,6755828.0,12757599.0,6899346.0,3984072.0,490336.0,961161.0,1
327,2009,15298022.0,1181681.0,5974489.0,8141852.0,15174814.0,8885949.0,4626112.0,456737.0,589413.0,2
328,2009,19616665.0,2094714.0,10130740.0,7391211.0,19992550.0,9422685.0,6354021.0,865858.0,1280455.0,2
329,2009,10353784.0,575703.0,6590788.0,3187293.0,11193640.0,5815987.0,2712430.0,803017.0,1187008.0,1
330,2009,4392101.0,675576.0,2334363.0,1382162.0,4552756.0,2317710.0,1392119.0,275915.0,493773.0,1
331,2009,9472520.0,758650.0,3927189.0,4786681.0,10227305.0,5175127.0,3023041.0,535977.0,1120105.0,1
332,2009,1607935.0,195705.0,765177.0,647053.0,1622485.0,855803.0,509899.0,66973.0,158151.0,1
333,2009,3522481.0,297732.0,1182776.0,2041973.0,3523803.0,1887427.0,905681.0,144995.0,488293.0,1
334,2009,4442101.0,425133.0,2272415.0,1744553.0,4577881.0,2145779.0,1364083.0,142194.0,633545.0,1
335,2009,2816162.0,146867.0,1002239.0,1667056.0,2757401.0,1546316.0,822081.0,74820.0,112359.0,1
336,2009,26510413.0,1014556.0,10401527.0,15094330.0,26145334.0,13800343.0,8687138.0,952796.0,1499241.0,2
337,2009,3703477.0,519973.0,2615320.0,568184.0,3945515.0,1807514.0,1167618.0,132017.0,784529.0,1
338,2009,55885116.0,3197833.0,25768345.0,26918938.0,57851481.0,35195372.0,14079990.0,1415237.0,5463718.0,0
339,2009,15410564.0,1377661.0,8229140.0,5803763.0,14868070.0,7943541.0,3848021.0,751609.0,1647148.0,2
340,2009,1150142.0,160294.0,407374.0,582474.0,1137260.0,579830.0,310316.0,78735.0,95977.0,1
341,2009,22779344.0,1531263.0,10226228.0,11021853.0,22427481.0,10734314.0,7347959.0,929409.0,2552105.0,2
342,2009,6029807.0,768972.0,3014993.0,2245842.0,5941799.0,2836912.0,1895590.0,577867.0,568720.0,1
343,2009,6158756.0,656298.0,3117315.0,2385143.0,6715011.0,3291310.0,2121378.0,214699.0,803096.0,1
344,2009,26755585.0,1811141.0,9858461.0,15085983.0,27328680.0,12803821.0,7637090.0,1155635.0,2411908.0,2
345,2009,2179714.0,206225.0,765069.0,1208420.0,2171376.0,1224158.0,773039.0,90493.0,24161.0,1
346,2009,7669733.0,734602.0,3654658.0,3280473.0,8427391.0,3854229.0,2463391.0,398422.0,1318784.0,1
347,2009,1258876.0,201889.0,412798.0,644189.0,1273527.0,645912.0,379946.0,56772.0,154459.0,1
348,2009,8112895.0,870374.0,3800870.0,3441651.0,8611178.0,4809809.0,2480290.0,461464.0,652210.0,1
349,2009,48087531.0,4913841.0,19708771.0,23464919.0,53575273.0,23895853.0,13799383.0,2289408.0,9297597.0,0
350,2009,4238943.0,535223.0,2224007.0,1479713.0,4419750.0,2169434.0,1008636.0,310325.0,821593.0,1
351,2009,1683034.0,102453.0,1336424.0,244157.0,1661019.0,859433.0,489015.0,49100.0,64170.0,1
352,2009,15251481.0,914507.0,6317714.0,8019260.0,15510318.0,8194237.0,4813706.0,574858.0,1418914.0,2
353,2009,12025012.0,1385421.0,7146416.0,3493175.0,12240632.0,5984072.0,3464921.0,509407.0,1818982.0,1
354,2009,3097212.0,355325.0,1793917.0,947970.0,3121728.0,1759397.0,994305.0,196984.0,157049.0,1
355,2009,10991081.0,1258519.0,4785070.0,4947492.0,10880480.0,5857285.0,3382519.0,473295.0,648807.0,1
356,2009,1675761.0,108333.0,945765.0,621663.0,1658156.0,744877.0,482641.0,47165.0,372507.0,1
357,2010,7281058.0,1134111.0,3800128.0,2346819.0,7647571.0,3900492.0,2308399.0,555539.0,729720.0,1
358,2010,2230338.0,366970.0,1356673.0,506695.0,2371251.0,1151630.0,856333.0,71634.0,229874.0,1
359,2010,8828122.0,1579806.0,3139588.0,4108728.0,8812967.0,4223152.0,2949514.0,400773.0,713810.0,1
360,2010,5069272.0,787738.0,3677112.0,604422.0,5520387.0,2521528.0,1595730.0,639753.0,595456.0,1
361,2010,67356719.0,9715980.0,34173911.0,23466828.0,71227111.0,34657275.0,20704755.0,3556156.0,7150441.0,0
362,2010,8793676.0,714230.0,3817875.0,4261571.0,8914338.0,4232076.0,2807231.0,330789.0,1011988.0,1
363,2010,9726922.0,818573.0,3238401.0,5669948.0,9542108.0,5242817.0,2768520.0,331600.0,823081.0,1
364,2010,1733458.0,180584.0,992422.0,560452.0,1758988.0,901200.0,499586.0,79328.0,192826.0,1
365,2010,1195934.0,80585.0,0.0,1115349.0,1290048.0,526469.0,425379.0,40837.0,297363.0,1
366,2010,26231141.0,4200103.0,8216582.0,13814456.0,27267009.0,13869921.0,8069310.0,1573867.0,2944085.0,2
367,2010,17839851.0,2598486.0,6739406.0,8501959.0,17834488.0,9841382.0,5059938.0,822517.0,1814143.0,2
368,2010,2564856.0,382400.0,2093300.0,89156.0,2215458.0,1321657.0,697833.0,123051.0,72917.0,1
369,2010,2177999.0,444112.0,1231537.0,502350.0,2098737.0,1159932.0,638912.0,100157.0,135181.0,1
370,2010,28253620.0,3809939.0,8696107.0,15747574.0,28560306.0,14668228.0,9146295.0,961079.0,1944264.0,2
371,2010,14023240.0,1477561.0,7342841.0,5202838.0,11502534.0,5746633.0,3696608.0,492877.0,929416.0,1
372,2010,5744872.0,728361.0,2217889.0,2798622.0,5941449.0,2970150.0,1622316.0,226336.0,811476.0,1
373,2010,5454128.0,673692.0,2860999.0,1919437.0,5979429.0,2837948.0,1529158.0,219287.0,1182167.0,1
374,2010,6881951.0,1059915.0,3662243.0,2159793.0,7092071.0,3616584.0,2117063.0,416036.0,747498.0,1
375,2010,8091029.0,1549575.0,3348043.0,3193411.0,8125021.0,4136550.0,2543542.0,402190.0,788979.0,1
376,2010,2721365.0,320917.0,1083913.0,1316535.0,2680693.0,1421800.0,874381.0,106653.0,157510.0,1
377,2010,13327770.0,1004498.0,5544725.0,6778547.0,13205691.0,7147880.0,4047487.0,481151.0,1107922.0,1
378,2010,14919763.0,1092892.0,5742989.0,8083882.0,14857823.0,8479433.0,4512401.0,442057.0,807802.0,2
379,2010,19393461.0,2383817.0,9694417.0,7315227.0,19967017.0,9457233.0,6228939.0,879325.0,1201729.0,2
380,2010,10383935.0,1245368.0,5978487.0,3160080.0,10564774.0,5676045.0,2504618.0,795088.0,949938.0,1
381,2010,4466377.0,945973.0,2109089.0,1411315.0,4504257.0,2337184.0,1399684.0,273024.0,421984.0,1
382,2010,9587703.0,1430854.0,3471772.0,4685077.0,10139784.0,5237387.0,3043213.0,549680.0,926566.0,1
383,2010,1623971.0,256049.0,744931.0,622991.0,1642886.0,895727.0,531730.0,68814.0,110195.0,1
384,2010,3720560.0,465728.0,1184996.0,2069836.0,3640199.0,2089854.0,927065.0,152158.0,371348.0,1
385,2010,4262471.0,358496.0,2341891.0,1562084.0,4260869.0,2117135.0,1359161.0,142848.0,381094.0,1
386,2010,2906573.0,185175.0,1060998.0,1660400.0,2856965.0,1612216.0,837094.0,76110.0,131261.0,1
387,2010,26676217.0,2386865.0,9059511.0,15229841.0,26736651.0,14481471.0,8958765.0,962529.0,1154089.0,2
388,2010,3638606.0,753816.0,2307843.0,576947.0,3814058.0,1800983.0,1178045.0,135042.0,634137.0,1
389,2010,55453300.0,3694050.0,23111427.0,28647823.0,60067253.0,36628097.0,14152383.0,1433218.0,6125749.0,0
390,2010,16621268.0,1927843.0,7451302.0,7242123.0,14162497.0,7637844.0,3873929.0,705012.0,1192652.0,2
391,2010,1308214.0,277985.0,552616.0,477613.0,1267426.0,627378.0,342204.0,80790.0,142873.0,1
392,2010,23247907.0,2310440.0,9987732.0,10949735.0,22701333.0,10976072.0,7468941.0,923709.0,2451038.0,2
393,2010,5778507.0,768319.0,2658186.0,2352002.0,5971651.0,2900568.0,1901671.0,624330.0,471937.0,1
394,2010,6219779.0,813110.0,2947614.0,2459055.0,6398065.0,3246437.0,2054025.0,219391.0,573818.0,1
395,2010,27883991.0,2977089.0,9430947.0,15475955.0,28231191.0,13442543.0,7774897.0,1183764.0,2208448.0,2
396,2010,2207123.0,247217.0,736525.0,1223381.0,2187163.0,1238257.0,758963.0,89242.0,40673.0,1
397,2010,7755419.0,1058473.0,3377539.0,3319407.0,8242553.0,3797945.0,2445636.0,389554.0,1203253.0,1
398,2010,1292742.0,250554.0,398601.0,643587.0,1281632.0,660064.0,382212.0,57639.0,146273.0,1
399,2010,8405025.0,1094293.0,3834174.0,3476558.0,8760367.0,4934044.0,2516326.0,467568.0,627390.0,1
400,2010,50559500.0,7984614.0,18899565.0,23675321.0,53810244.0,25097921.0,14179639.0,2401640.0,8055742.0,0
401,2010,4250259.0,570301.0,2171889.0,1508069.0,4326951.0,2117551.0,1002867.0,308107.0,786272.0,1
402,2010,1749898.0,173528.0,1326528.0,249842.0,1719870.0,890606.0,509650.0,47578.0,65751.0,1
403,2010,14937195.0,1532041.0,5489710.0,7915444.0,14919831.0,8049137.0,4654459.0,565527.0,1127484.0,2
404,2010,11919090.0,1400984.0,6931430.0,3586676.0,11820814.0,5934710.0,3402730.0,503236.0,1516372.0,1
405,2010,3176874.0,513794.0,1677745.0,985335.0,3484593.0,1978226.0,1094980.0,204402.0,191662.0,1
406,2010,11289720.0,1115342.0,4951919.0,5222459.0,11116821.0,5994721.0,3455651.0,485711.0,617744.0,1
407,2010,1718605.0,123942.0,880916.0,713747.0,1696177.0,787627.0,504838.0,49289.0,340678.0,1
408,2011,7376725.0,1077070.0,3965614.0,2334041.0,7411768.0,3844055.0,2295909.0,559140.0,564183.0,1
409,2011,2357828.0,420152.0,1416163.0,521513.0,2443898.0,1215062.0,908567.0,81031.0,180137.0,1
410,2011,8429186.0,1245814.0,3054501.0,4128871.0,8610417.0,3977772.0,2935127.0,350633.0,741124.0,1
411,2011,5176362.0,827026.0,3701224.0,648112.0,5669431.0,2559292.0,1655684.0,676591.0,605857.0,1
412,2011,70953331.0,9990221.0,37752712.0,23210398.0,69847705.0,34225248.0,20266047.0,3486160.0,6523770.0,0
413,2011,8747471.0,969288.0,3493923.0,4284260.0,8676451.0,4204486.0,2804955.0,338267.0,827354.0,1
414,2011,9783168.0,796156.0,3185501.0,5801511.0,9439182.0,5363942.0,2844490.0,333756.0,516116.0,1
415,2011,1759170.0,192182.0,1010026.0,556962.0,1808905.0,964284.0,497158.0,89576.0,182497.0,1
416,2011,1283071.0,155505.0,0.0,1127566.0,1297175.0,525185.0,389526.0,56132.0,326332.0,1
417,2011,26453693.0,4710376.0,9069119.0,12674198.0,26991946.0,14284224.0,8077593.0,1637138.0,2217069.0,2
418,2011,18030043.0,2267161.0,7492489.0,8270393.0,17187481.0,9671343.0,5005101.0,874605.0,1368395.0,2
419,2011,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,1
420,2011,2089982.0,292602.0,1320153.0,477227.0,1960818.0,1104553.0,613667.0,98963.0,83524.0,1
421,2011,29507584.0,2894897.0,10030682.0,16582005.0,28525858.0,14636402.0,9271610.0,922651.0,1884866.0,2
422,2011,12125155.0,1024389.0,7340384.0,3760382.0,11113533.0,5609296.0,3548729.0,500684.0,843671.0,1
423,2011,6098470.0,596688.0,2537754.0,2964028.0,6057294.0,2995991.0,1638449.0,230237.0,861361.0,1
424,2011,5538869.0,612100.0,2945175.0,1981594.0,5662146.0,2839803.0,1530694.0,220493.0,851777.0,1
425,2011,7104589.0,1164688.0,3704150.0,2235751.0,7253850.0,3663998.0,2238626.0,426989.0,733357.0,1
426,2011,8022917.0,1497262.0,3269321.0,3256334.0,8218870.0,4162557.0,2582814.0,406798.0,809639.0,1
427,2011,2654366.0,289290.0,1043281.0,1321795.0,2728535.0,1431522.0,874220.0,145034.0,164850.0,1
428,2011,13443940.0,1255964.0,5508339.0,6679637.0,13247697.0,7205515.0,4150447.0,482356.0,989839.0,1
429,2011,15396681.0,1197383.0,5783240.0,8416058.0,15150898.0,8685894.0,4583586.0,445972.0,817228.0,2
430,2011,19374026.0,2525528.0,9845508.0,7002990.0,18469948.0,9198775.0,6024406.0,862583.0,1273466.0,2
431,2011,10912368.0,842906.0,6289912.0,3779550.0,10612480.0,5644771.0,2520057.0,805204.0,1016875.0,1
432,2011,4516742.0,1006465.0,2071467.0,1438810.0,4345783.0,2238165.0,1393211.0,274243.0,368906.0,1
433,2011,9915356.0,1344755.0,3828396.0,4742205.0,9842505.0,5100879.0,2975252.0,531640.0,849819.0,1
434,2011,1631810.0,264517.0,713642.0,653651.0,1655584.0,902615.0,540180.0,72488.0,103728.0,1
435,2011,3879388.0,571969.0,1153077.0,2154342.0,3676326.0,2101943.0,951912.0,171112.0,349683.0,1
436,2011,4146577.0,447002.0,2359671.0,1339904.0,4258855.0,2161550.0,1377125.0,149940.0,323746.0,1
437,2011,2947007.0,184768.0,1061011.0,1701228.0,3001244.0,1654129.0,855476.0,77384.0,206241.0,1
438,2011,26242376.0,1283994.0,9331426.0,15626956.0,25716298.0,14113108.0,8634990.0,909456.0,917304.0,2
439,2011,3591330.0,636436.0,2355210.0,599684.0,3694437.0,1744548.0,1124390.0,140296.0,616478.0,1
440,2011,57753776.0,5118477.0,23188002.0,29447297.0,59446908.0,37834196.0,14460678.0,1416793.0,4653802.0,0
441,2011,14409515.0,2046954.0,7488570.0,4873991.0,13767024.0,7566249.0,3843709.0,696313.0,980517.0,1
442,2011,1309044.0,186844.0,630430.0,491770.0,1312226.0,660944.0,360118.0,86352.0,124967.0,1
443,2011,23488657.0,2533882.0,9834235.0,11120540.0,23010396.0,11074360.0,7570565.0,935953.0,2494681.0,2
444,2011,5835133.0,968529.0,2741058.0,2125546.0,5644988.0,2866601.0,1814927.0,367172.0,510428.0,1
445,2011,6112484.0,848637.0,2792762.0,2471085.0,6317635.0,3261190.0,2071303.0,224903.0,461979.0,1
446,2011,28492510.0,3371827.0,9261234.0,15859449.0,28810721.0,13761915.0,7947108.0,1207139.0,2189151.0,2
447,2011,2212352.0,234111.0,768713.0,1209528.0,2198940.0,1260021.0,736651.0,93820.0,43726.0,1
448,2011,7772777.0,1041572.0,3338715.0,3392490.0,7961448.0,3689782.0,2428477.0,388361.0,1016126.0,1
449,2011,1297661.0,262395.0,374648.0,660618.0,1350617.0,661519.0,390655.0,59757.0,199636.0,1
450,2011,8679893.0,1272825.0,3955476.0,3451592.0,8961443.0,4947165.0,2635217.0,479721.0,661195.0,1
451,2011,51023159.0,7818075.0,19623258.0,23581826.0,52691826.0,25155007.0,14325757.0,2474232.0,6556210.0,0
452,2011,4141253.0,500782.0,2058112.0,1582359.0,4195916.0,2157337.0,1018548.0,315664.0,592949.0,1
453,2011,1686499.0,106823.0,1329172.0,250504.0,1722515.0,888388.0,511825.0,53418.0,63655.0,1
454,2011,14655345.0,1427301.0,5351177.0,7876867.0,14675815.0,7861076.0,4602566.0,579290.0,1075067.0,2
455,2011,11905941.0,1367629.0,6758505.0,3779807.0,11928408.0,6007184.0,3427282.0,514227.0,1467334.0,1
456,2011,3475642.0,510256.0,1927726.0,1037660.0,3670119.0,2010407.0,1160212.0,211866.0,269242.0,1
457,2011,11664303.0,1002909.0,5226954.0,5434440.0,11440718.0,6138402.0,3668777.0,479352.0,541918.0,1
458,2011,1650621.0,154955.0,878979.0,616687.0,1656850.0,825783.0,528352.0,52046.0,234408.0,1
459,2012,7136949.0,789954.0,3948651.0,2398344.0,7222161.0,3695221.0,2239569.0,558658.0,580949.0,1
460,2012,2383402.0,352005.0,1507913.0,523484.0,2483320.0,1255757.0,947153.0,82607.0,145219.0,1
461,2012,7934798.0,1050228.0,2845535.0,4039035.0,8054662.0,3917564.0,2856528.0,360929.0,699033.0,1
462,2012,5169926.0,666267.0,3823172.0,680487.0,5299969.0,2548056.0,1683928.0,277927.0,612420.0,1
463,2012,69016392.0,8793325.0,36413273.0,23809794.0,70191877.0,34213049.0,20393761.0,3488344.0,6736656.0,0
464,2012,8616009.0,705634.0,3702427.0,4207948.0,8472536.0,4174705.0,2751179.0,353940.0,697434.0,1
465,2012,10070907.0,509564.0,3735476.0,5825867.0,9791336.0,5485615.0,2932123.0,345177.0,637389.0,1
466,2012,1855867.0,183793.0,1090060.0,582014.0,1915966.0,1053066.0,531313.0,105134.0,149584.0,1
467,2012,1331006.0,137742.0,0.0,1193264.0,1189542.0,594156.0,266716.0,44780.0,283890.0,1
468,2012,24139266.0,3068321.0,8702317.0,12368628.0,25352047.0,13558844.0,7607362.0,1622628.0,1837264.0,2
