,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,G04_A_A_READING,G04_A_A_MATHEMATICS,G08_A_A_READING,G08_A_A_MATHEMATICS,score_clusters
722,2017,1520849.0,167840.0,0.0,1353009.0,1562841.0,665476.0,432742.0,48733.0,415890.0,213.0,231.0,247.0,266.0,0
723,2017,28996448.0,3202127.0,11346682.0,14447639.0,28287721.0,15671515.0,8440670.0,1882901.0,2292635.0,228.0,246.0,267.0,279.0,2
724,2017,20373536.0,1846441.0,9212433.0,9314662.0,19900943.0,10901612.0,5983153.0,1067533.0,1948645.0,220.0,236.0,266.0,281.0,2
725,2017,2844167.0,252145.0,2534177.0,57845.0,2778689.0,1520054.0,949131.0,147849.0,161655.0,216.0,238.0,261.0,277.0,0
726,2017,2396039.0,235740.0,1557977.0,602322.0,2204587.0,1237375.0,744225.0,111791.0,111196.0,223.0,240.0,270.0,284.0,0
727,2017,35270459.0,2309037.0,14471043.0,18490379.0,33251593.0,19214836.0,11132670.0,1018298.0,1885789.0,220.0,238.0,267.0,282.0,2
728,2017,12684323.0,932489.0,7939731.0,3812103.0,11212925.0,5851937.0,3735459.0,576399.0,1049130.0,226.0,247.0,272.0,288.0,0
729,2017,6898375.0,478167.0,3732337.0,2687871.0,6682248.0,3542231.0,2054532.0,278614.0,806871.0,222.0,243.0,268.0,286.0,0
730,2017,6280387.0,537064.0,4016495.0,1726828.0,6279641.0,3331437.0,1844009.0,248158.0,856037.0,223.0,241.0,267.0,285.0,0
731,2017,7917769.0,911061.0,4330473.0,2676235.0,7731116.0,3963014.0,2501957.0,520644.0,745501.0,224.0,239.0,265.0,278.0,0
732,2017,8406687.0,1045678.0,3484308.0,3876701.0,8037386.0,4099533.0,2850737.0,413589.0,673527.0,212.0,229.0,257.0,267.0,0
733,2017,2768378.0,184381.0,1061490.0,1522507.0,2696781.0,1463195.0,949097.0,134980.0,149509.0,221.0,240.0,269.0,284.0,0
734,2017,14913187.0,851865.0,6499820.0,7561502.0,14416825.0,8398440.0,4376926.0,404083.0,1237376.0,225.0,241.0,267.0,281.0,2
735,2017,18036288.0,862648.0,6984320.0,10189320.0,17158299.0,10388165.0,5169933.0,544872.0,1055329.0,236.0,249.0,278.0,297.0,2
736,2017,18756551.0,1521781.0,10997430.0,6237340.0,17412336.0,9220322.0,6003244.0,862556.0,1326214.0,218.0,236.0,265.0,280.0,2
737,2017,12439701.0,653076.0,8077366.0,3709259.0,13004610.0,6713799.0,3153830.0,995675.0,2141306.0,225.0,249.0,269.0,294.0,0
738,2017,4750751.0,671484.0,2413145.0,1666122.0,4621112.0,2395723.0,1559105.0,287613.0,378671.0,215.0,235.0,256.0,271.0,0
739,2017,11086375.0,925895.0,4676130.0,5484350.0,10433233.0,5590899.0,3395289.0,647559.0,799486.0,223.0,240.0,266.0,281.0,0
740,2017,1820789.0,220212.0,853269.0,747308.0,1862801.0,985034.0,612942.0,82556.0,182269.0,222.0,241.0,267.0,286.0,0
741,2017,4431533.0,341328.0,1450757.0,2639448.0,4701690.0,2617012.0,1181770.0,214043.0,688865.0,224.0,246.0,269.0,288.0,0
742,2017,4670479.0,426468.0,2952685.0,1291326.0,4615723.0,2423628.0,1535506.0,193934.0,462655.0,215.0,232.0,260.0,275.0,0
743,2017,3124636.0,168674.0,1004048.0,1951914.0,2971769.0,1774320.0,977916.0,75423.0,144110.0,229.0,245.0,275.0,293.0,0
744,2017,29394902.0,1205301.0,12037723.0,16151878.0,28801704.0,16335585.0,9808291.0,1309794.0,1348034.0,233.0,248.0,275.0,292.0,2
745,2017,3790083.0,540695.0,2521256.0,728132.0,3708851.0,1755204.0,1248355.0,155629.0,549663.0,208.0,230.0,256.0,269.0,0
746,2017,70031703.0,3682960.0,28600336.0,37748407.0,68899548.0,45141331.0,16835467.0,1640308.0,5282442.0,222.0,236.0,264.0,282.0,1
747,2017,13975840.0,1562965.0,8596449.0,3816426.0,14555515.0,8326659.0,4208975.0,752574.0,1267307.0,224.0,241.0,263.0,282.0,0
748,2017,1773481.0,163451.0,1028331.0,581699.0,1807158.0,905399.0,491997.0,123234.0,286528.0,222.0,244.0,265.0,288.0,0
749,2017,23573180.0,1678166.0,9505364.0,12389650.0,23332458.0,12808700.0,7609610.0,987708.0,1926440.0,225.0,241.0,268.0,288.0,2
750,2017,6165537.0,686087.0,2870552.0,2608898.0,5987634.0,2978516.0,1962971.0,413542.0,632605.0,217.0,237.0,261.0,275.0,0
751,2017,7654699.0,558120.0,4018895.0,3077684.0,7581818.0,4010616.0,2481572.0,262375.0,827255.0,218.0,233.0,266.0,282.0,0
752,2017,31179409.0,2002866.0,12058241.0,17118302.0,29373517.0,17331768.0,8628826.0,1544832.0,1868091.0,225.0,242.0,270.0,286.0,2
753,2017,2443850.0,177415.0,990856.0,1275579.0,2438448.0,1366810.0,826387.0,116320.0,128931.0,223.0,238.0,266.0,277.0,0
754,2017,9726983.0,854322.0,4624270.0,4248391.0,9298282.0,4432246.0,3162992.0,455984.0,1247060.0,213.0,234.0,260.0,275.0,0
755,2017,1568440.0,200076.0,534504.0,833860.0,1525405.0,814859.0,478186.0,80343.0,152017.0,222.0,242.0,267.0,286.0,0
756,2017,10149683.0,1158220.0,4625071.0,4366392.0,10147293.0,5588091.0,3091984.0,592267.0,874951.0,219.0,237.0,262.0,279.0,0
757,2017,58891226.0,5966469.0,20994710.0,31930047.0,57855783.0,28192288.0,16979708.0,2853496.0,9830291.0,215.0,241.0,260.0,282.0,1
758,2017,5160802.0,423415.0,2674551.0,2062836.0,5108641.0,2701763.0,1277753.0,299163.0,829962.0,225.0,242.0,269.0,287.0,0
759,2017,1804614.0,110164.0,1629689.0,64761.0,1749091.0,1047622.0,590923.0,54907.0,55639.0,226.0,241.0,273.0,288.0,0
760,2017,16529157.0,1131679.0,6565670.0,8831808.0,16702815.0,9313733.0,5390800.0,669484.0,1328798.0,228.0,248.0,268.0,290.0,2
761,2017,15646461.0,1068053.0,9822674.0,4755734.0,15586175.0,7613934.0,5030224.0,602617.0,2339400.0,223.0,242.0,272.0,289.0,2
762,2017,3476338.0,403856.0,1872045.0,1200437.0,3398751.0,1812983.0,1145850.0,239715.0,200203.0,217.0,236.0,259.0,273.0,0
763,2017,11686068.0,802599.0,6197033.0,4686436.0,11321019.0,6043577.0,3848986.0,497597.0,930859.0,220.0,240.0,269.0,288.0,0
764,2017,1930057.0,117807.0,1141557.0,670693.0,1909154.0,918465.0,588433.0,51261.0,350995.0,227.0,248.0,269.0,289.0,0
765,2019,8425767.0,867947.0,4703782.0,2854038.0,8182338.0,4228987.0,2725761.0,633620.0,593970.0,212.0,230.0,253.0,269.0,0
766,2019,2557462.0,391955.0,1599899.0,565608.0,2541501.0,1282022.0,1039457.0,94863.0,125159.0,204.0,232.0,252.0,274.0,0
767,2019,9639764.0,1239441.0,4084645.0,4315678.0,9561374.0,4449707.0,3242963.0,534339.0,1334365.0,216.0,238.0,259.0,280.0,0
768,2019,5593150.0,605871.0,4191495.0,795784.0,5715562.0,2786301.0,1899313.0,297002.0,732946.0,215.0,233.0,259.0,274.0,0
769,2019,96041050.0,8162989.0,54106131.0,33771930.0,91636154.0,47665561.0,29204613.0,4557271.0,10208709.0,216.0,235.0,259.0,276.0,1
770,2019,12234647.0,712669.0,5258398.0,6263580.0,11765477.0,5445712.0,4033876.0,429935.0,1855954.0,225.0,242.0,267.0,285.0,0
771,2019,12005464.0,514707.0,4470080.0,7020677.0,11467442.0,6499238.0,3885538.0,365780.0,716886.0,224.0,243.0,270.0,286.0,0
772,2019,2266478.0,146537.0,1463152.0,656789.0,2254563.0,1242663.0,674811.0,155254.0,181835.0,218.0,239.0,260.0,277.0,0
773,2019,1526358.0,132899.0,0.0,1393459.0,1575938.0,601147.0,519283.0,51312.0,404196.0,214.0,235.0,250.0,269.0,0
774,2019,31675060.0,3454539.0,12204018.0,16016503.0,30461399.0,16679869.0,9179703.0,1974254.0,2627573.0,225.0,246.0,263.0,279.0,2
775,2019,22439128.0,1869095.0,10044691.0,10525342.0,21669452.0,11738420.0,6697689.0,1098624.0,2134719.0,218.0,238.0,262.0,279.0,2
776,2019,3124745.0,298818.0,2760298.0,65629.0,3214009.0,1700085.0,1079519.0,163105.0,271300.0,218.0,239.0,258.0,275.0,0
777,2019,2688260.0,252716.0,1747198.0,688346.0,2500107.0,1374890.0,824871.0,114646.0,185700.0,223.0,242.0,266.0,286.0,0
778,2019,37082331.0,2328041.0,15081903.0,19672387.0,34983788.0,19369160.0,11753610.0,1067908.0,2793110.0,218.0,237.0,265.0,283.0,2
779,2019,13132096.0,969031.0,8122602.0,4040463.0,12702724.0,6018445.0,3953367.0,560181.0,2170731.0,222.0,245.0,266.0,286.0,0
780,2019,7267433.0,501868.0,3836200.0,2929365.0,7071351.0,3679778.0,2199088.0,286122.0,906363.0,221.0,241.0,262.0,282.0,0
781,2019,6872412.0,578647.0,4412744.0,1881021.0,6933211.0,3618375.0,2062005.0,260193.0,992638.0,219.0,239.0,263.0,282.0,0
782,2019,8703843.0,954442.0,4814076.0,2935325.0,8532925.0,4475971.0,2698328.0,547172.0,811454.0,221.0,239.0,263.0,278.0,0
783,2019,8763547.0,1039755.0,3625907.0,4097885.0,8042899.0,4191063.0,2903703.0,422602.0,525531.0,210.0,231.0,257.0,272.0,0
784,2019,3012539.0,184603.0,1172653.0,1655283.0,2924775.0,1548915.0,1022929.0,140119.0,212812.0,221.0,241.0,265.0,282.0,0
785,2019,16068657.0,907252.0,6836746.0,8324659.0,15200103.0,8506255.0,4679621.0,419117.0,1595110.0,220.0,239.0,264.0,280.0,2
786,2019,18863906.0,812809.0,7435499.0,10615598.0,18434397.0,11270997.0,5525366.0,567566.0,1070468.0,231.0,247.0,273.0,294.0,2
787,2019,20069650.0,1602579.0,11588161.0,6878910.0,18679885.0,9646587.0,6475607.0,887794.0,1669897.0,218.0,236.0,263.0,280.0,2
788,2019,13442975.0,682398.0,8641915.0,4118662.0,13658935.0,7149516.0,3391994.0,1048655.0,2068770.0,222.0,248.0,264.0,291.0,0
789,2019,4868831.0,680426.0,2409586.0,1778819.0,4723471.0,2466476.0,1620509.0,284984.0,351502.0,219.0,241.0,256.0,274.0,0
790,2019,11772175.0,915022.0,4920201.0,5936952.0,11157625.0,5646043.0,3897935.0,601574.0,1012073.0,218.0,238.0,263.0,281.0,0
791,2019,2024649.0,258170.0,862594.0,903885.0,2093931.0,1042164.0,648124.0,85436.0,318207.0,222.0,241.0,265.0,284.0,0
792,2019,4650340.0,331243.0,1501553.0,2817544.0,4670888.0,2579281.0,1399983.0,177531.0,514093.0,222.0,244.0,264.0,285.0,0
793,2019,5037245.0,448460.0,3128530.0,1460255.0,4931211.0,2436918.0,1583034.0,196440.0,714819.0,218.0,236.0,258.0,274.0,0
794,2019,3274238.0,164963.0,1006729.0,2102546.0,3195563.0,1869308.0,1039598.0,77750.0,208907.0,224.0,245.0,268.0,287.0,0
795,2019,31772613.0,1299343.0,13546424.0,16926846.0,30892467.0,17359260.0,10815710.0,1313430.0,1404067.0,227.0,246.0,270.0,292.0,2
796,2019,3948685.0,511767.0,2646230.0,790688.0,3805069.0,1833677.0,1236330.0,176833.0,558229.0,208.0,231.0,252.0,269.0,0
797,2019,76121163.0,3676654.0,30237428.0,42207081.0,74827959.0,48286842.0,18522648.0,1883175.0,6135294.0,220.0,237.0,262.0,280.0,1
798,2019,15202180.0,1582054.0,9383233.0,4236893.0,15635865.0,8940116.0,4559906.0,767469.0,1368374.0,221.0,241.0,263.0,284.0,2
799,2019,1869592.0,195994.0,1022271.0,651327.0,1829482.0,958839.0,518220.0,133460.0,218963.0,221.0,243.0,263.0,286.0,0
800,2019,24599212.0,1695218.0,9678273.0,13225721.0,25008890.0,13578232.0,8091558.0,1004374.0,2334726.0,222.0,241.0,267.0,286.0,2
801,2019,7016572.0,726889.0,3362476.0,2927207.0,6978468.0,3462886.0,2288463.0,432322.0,794797.0,216.0,237.0,258.0,276.0,0
802,2019,8869869.0,602521.0,4597482.0,3669866.0,9116129.0,4455060.0,2792968.0,275929.0,1592172.0,218.0,236.0,264.0,280.0,0
803,2019,33265714.0,2151723.0,12608197.0,18505794.0,31710591.0,18713123.0,9238870.0,1579957.0,2178641.0,223.0,244.0,264.0,285.0,2
804,2019,2551169.0,182269.0,1040683.0,1328217.0,2554030.0,1438924.0,878169.0,121233.0,115704.0,220.0,239.0,262.0,276.0,0
805,2019,10451501.0,852042.0,4918909.0,4680550.0,9946816.0,4646235.0,3363955.0,478193.0,1458433.0,216.0,237.0,259.0,276.0,0
806,2019,1691880.0,231187.0,576443.0,884250.0,1611686.0,848061.0,498011.0,81514.0,184100.0,222.0,241.0,263.0,287.0,0
807,2019,10800722.0,1176191.0,4978985.0,4645546.0,10891085.0,6014308.0,3385405.0,610284.0,881088.0,219.0,240.0,262.0,280.0,0
808,2019,65950489.0,6858271.0,21341562.0,37750656.0,60617657.0,29717157.0,18003138.0,2958072.0,9939290.0,216.0,244.0,256.0,280.0,1
809,2019,5837778.0,414931.0,2992614.0,2430233.0,5813212.0,3032908.0,1529312.0,296401.0,954591.0,225.0,244.0,267.0,285.0,0
810,2019,1906283.0,113807.0,1730999.0,61477.0,1889356.0,1107944.0,662699.0,63355.0,55358.0,222.0,239.0,268.0,287.0,0
811,2019,17606867.0,1169845.0,7074761.0,9362261.0,17849027.0,9893290.0,5789282.0,690367.0,1476088.0,224.0,247.0,262.0,287.0,2
812,2019,19369526.0,1066984.0,13397370.0,4905172.0,19646115.0,9537723.0,5883783.0,651947.0,3572662.0,220.0,240.0,266.0,286.0,2
813,2019,3540869.0,402311.0,1958332.0,1180226.0,3471973.0,1856310.0,1168220.0,231917.0,215526.0,213.0,231.0,256.0,272.0,0
814,2019,12393896.0,820330.0,6823763.0,4749803.0,12268219.0,6365263.0,4031991.0,519321.0,1351644.0,220.0,242.0,267.0,289.0,0
815,2019,1795211.0,132060.0,964553.0,698598.0,1714088.0,908624.0,572098.0,51551.0,181815.0,227.0,246.0,265.0,286.0,0
